year,week,rank,title,author
1934,1934-03-26,5,THE OPPERMANNS,Lion Feuchtwanger
1934,1934-03-26,6,ULYSSES,James Joyce
1934,1934-03-26,7,SECRET SERVICE OPERATOR 13,Robert W. Chambers
1934,1934-03-26,8,MURDER IN THE CALAIS COACH,Agatha Christie
1934,1934-04-02,1,THE OPPERMANNS,Lion Feuchtwanger
1934,1934-04-02,2,ANTHONY ADVERSE,Hervey Allen
1934,1934-04-02,3,ANITRA'S DANCE,Fannie Hurst
1934,1934-04-02,4,ULYSSES,James Joyce
1934,1934-04-02,5,WORK OF ART,Sinclair Lewis
1934,1934-04-02,6,MAGNUS MERRIMAN,Eric Linklater
1934,1934-04-02,7,THE POSTMAN ALWAYS RINGS TWICE,James M. Cain
1934,1934-04-02,8,HARRIET,Elizabeth Jenkins
1934,1934-04-09,1,THE OPPERMANNS,Lion Feuchtwanger
1934,1934-04-09,2,ANTHONY ADVERSE,Hervey Allen
1934,1934-04-09,3,PRIVATE WORLDS,Phyllis Boltome
1934,1934-04-09,4,ANITRA'S DANCE,Fannie Hurst
1934,1934-04-09,5,KALEIDOSCOPE,Stefan Zweig
1934,1934-04-09,6,WORK OF ART,Sinclair Lewis
1934,1934-04-09,7,MAGNUS MERRIMAN,Eric Linklater
1934,1934-04-09,8,HARRIET,Elizabeth Jenkins
1934,1934-04-16,1,ANTHONY ADVERSE,Hervey Allen
1934,1934-04-16,2,THE OPPERMANNS,Lion Feuchtwanger
1934,1934-04-16,3,LONG REMEMBER,MacKinlay Kantor
1934,1934-04-16,4,PRIVATE WORLDS,Phyllis Boltome
1934,1934-04-16,5,KALEIDOSCOPE,Stefan Zweig
1934,1934-04-16,6,WORK OF ART,Sinclair Lewis
1934,1934-04-16,7,ANITRA'S DANCE,Fannie Hurst
1934,1934-04-16,8,HERE TODAY AND GONE TOMORROW,Louis Bromfield
1934,1934-04-23,1,ANTHONY ADVERSE,Hervey Allen
1934,1934-04-23,2,THE OPPERMANNS,Lion Feuchtwanger
1934,1934-04-23,3,LONG REMEMBER,MacKinlay Kantor
1934,1934-04-23,4,TENDER IS THE NIGHT,F. Scott Fitzgerald
1934,1934-04-23,5,PRIVATE WORLDS,Phyllis Boltome
1934,1934-04-23,6,SEVEN GOTHIC TALES,Isak Dinesen
1934,1934-04-23,7,WORK OF ART,Sinclair Lewis
1934,1934-04-23,8,KALEIDOSCOPE,Stefan Zweig
1934,1934-04-30,1,SEVEN GOTHIC TALES,Isak Dinesen
1934,1934-04-30,2,THE OPPERMANNS,Lion Feuchtwanger
1934,1934-04-30,3,ANTHONY ADVERSE,Hervey Allen
1934,1934-04-30,4,TENDER IS THE NIGHT,F. Scott Fitzgerald
1934,1934-04-30,5,PRIVATE WORLDS,Phyllis Boltome
1934,1934-04-30,6,LONG REMEMBER,MacKinlay Kantor
1934,1934-04-30,7,KALEIDOSCOPE,Stefan Zweig
1934,1934-04-30,8,JOURNEY TO THE END OF THE NIGHT,Louis-Ferdinand Celine
1934,1934-05-07,1,TENDER IS THE NIGHT,F. Scott Fitzgerald
1934,1934-05-07,2,SEVEN GOTHIC TALES,Isak Dinesen
1934,1934-05-07,3,ANTHONY ADVERSE,Hervey Allen
1934,1934-05-07,4,LONG REMEMBER,MacKinlay Kantor
1934,1934-05-07,5,FIVE SILVER DAUGHTERS,Louis Golding
1934,1934-05-07,6,THE OPPERMANNS,Lion Feuchtwanger
1934,1934-05-07,7,"THANK YOU, JEEVES",P. G. Wodehouse
1934,1934-05-07,8,JAMES SHORE'S DAUGHTER,Stephen Vincent Benet
1934,1934-05-14,1,ANTHONY ADVERSE,Hervey Allen
1934,1934-05-14,2,SEVEN GOTHIC TALES,Isak Dinesen
1934,1934-05-14,3,FIVE SILVER DAUGHTERS,Louis Golding
1934,1934-05-14,4,TENDER IS THE NIGHT,F. Scott Fitzgerald
1934,1934-05-14,5,PRIVATE WORLDS,Phyllis Boltome
1934,1934-05-14,6,JAMES SHORE'S DAUGHTER,Stephen Vincent Benet
1934,1934-05-14,7,LONG REMEMBER,MacKinlay Kantor
1934,1934-05-21,1,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-05-21,2,ANTHONY ADVERSE,Hervey Allen
1934,1934-05-21,3,PRIVATE WORLDS,Phyllis Boltome
1934,1934-05-21,4,FIVE SILVER DAUGHTERS,Louis Golding
1934,1934-05-21,5,THE OPPERMANNS,Lion Feuchtwanger
1934,1934-05-21,6,SEVEN GOTHIC TALES,Isak Dinesen
1934,1934-05-21,7,THE MAN WITHOUT NERVES,E. Phillips Oppenheim
1934,1934-05-21,8,TENDER IS THE NIGHT,F. Scott Fitzgerald
1934,1934-05-28,1,FIVE SILVER DAUGHTERS,Louis Golding
1934,1934-05-28,2,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-05-28,3,ANTHONY ADVERSE,Hervey Allen
1934,1934-05-28,4,THE UNPOSSESSED,Tess Slesinger
1934,1934-05-28,5,THE GINGER GRIFFIN,Ann Bridge
1934,1934-05-28,6,PRIVATE WORLDS,Phyllis Boltome
1934,1934-05-28,7,SEVEN MEN CAME BACK,Warwick Deeping
1934,1934-06-04,1,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-06-04,2,THE UNPOSSESSED,Tess Slesinger
1934,1934-06-04,3,ANTHONY ADVERSE,Hervey Allen
1934,1934-06-04,4,SEVEN GOTHIC TALES,Isak Dinesen
1934,1934-06-04,5,PRIVATE WORLDS,Phyllis Boltome
1934,1934-06-04,6,FIVE SILVER DAUGHTERS,Louis Golding
1934,1934-06-04,7,JAMES SHORE'S DAUGHTER,Stephen Vincent Benet
1934,1934-06-04,8,THE MAN WITHOUT NERVES,E. Phillips Oppenheim
1934,1934-06-11,1,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-06-11,2,UNFINISHED CATHEDRAL,T. S. Stribling
1934,1934-06-11,3,ANTHONY ADVERSE,Hervey Allen
1934,1934-06-11,4,THE UNPOSSESSED,Tess Slesinger
1934,1934-06-11,5,"I, CLAUDIUS",Robert Graves
1934,1934-06-11,6,SEVEN GOTHIC TALES,Isak Dinesen
1934,1934-06-11,7,PRIVATE WORLDS,Phyllis Boltome
1934,1934-06-11,8,THREE MEN AND DIANA,Kathleen Norris
1934,1934-06-18,1,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-06-18,2,ANTHONY ADVERSE,Hervey Allen
1934,1934-06-18,3,UNFINISHED CATHEDRAL,T. S. Stribling
1934,1934-06-18,4,JOSEPH AND HIS BROTHERS,Thomas Mann
1934,1934-06-18,5,"I, CLAUDIUS",Robert Graves
1934,1934-06-18,6,THE UNPOSSESSED,Tess Slesinger
1934,1934-06-18,7,SEVEN GOTHIC TALES,Isak Dinesen
1934,1934-06-18,8,JOURNEY TO THE END OF THE NIGHT,Louis-Ferdinand Celine
1934,1934-06-25,1,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-06-25,2,ANTHONY ADVERSE,Hervey Allen
1934,1934-06-25,3,UNFINISHED CATHEDRAL,T. S. Stribling
1934,1934-06-25,4,JOSEPH AND HIS BROTHERS,Thomas Mann
1934,1934-06-25,5,THE PROVINCIAL LADY IN AMERICA,E. M. Delafield
1934,1934-06-25,6,"I, CLAUDIUS",Robert Graves
1934,1934-06-25,7,THE UNPOSSESSED,Tess Slesinger
1934,1934-06-25,8,SEVEN GOTHIC TALES,Isak Dinesen
1934,1934-07-02,1,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-07-02,2,"I, CLAUDIUS",Robert Graves
1934,1934-07-02,3,THE PROVINCIAL LADY IN AMERICA,E. M. Delafield
1934,1934-07-02,4,RIVER SUPREME,Alice Tisdale Hobart
1934,1934-07-02,5,ANTHONY ADVERSE,Hervey Allen
1934,1934-07-02,6,JOSEPH AND HIS BROTHERS,Thomas Mann
1934,1934-07-02,7,UNFINISHED CATHEDRAL,T. S. Stribling
1934,1934-07-02,8,"MR. PARKER PYNE, DETECTIVE",Agatha Christie
1934,1934-07-09,1,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-07-09,2,"I, CLAUDIUS",Robert Graves
1934,1934-07-09,3,THE PROVINCIAL LADY IN AMERICA,E. M. Delafield
1934,1934-07-09,4,ANTHONY ADVERSE,Hervey Allen
1934,1934-07-09,5,RIVER SUPREME,Alice Tisdale Hobart
1934,1934-07-09,6,YEARS ARE SO LONG,Josephine Lawrence
1934,1934-07-09,7,"MR. PARKER PYNE, DETECTIVE",Agatha Christie
1934,1934-07-09,8,THE UNPOSSESSED,Tess Slesinger
1934,1934-07-16,1,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-07-16,2,"I, CLAUDIUS",Robert Graves
1934,1934-07-16,3,ANTHONY ADVERSE,Hervey Allen
1934,1934-07-16,4,YEARS ARE SO LONG,Josephine Lawrence
1934,1934-07-16,5,THE PROVINCIAL LADY IN AMERICA,E. M. Delafield
1934,1934-07-16,6,RIVER SUPREME,Alice Tisdale Hobart
1934,1934-07-16,7,THE ROAD TO NOWHERE,Maurice Walsh
1934,1934-07-16,8,UNFINISHED CATHEDRAL,T. S. Stribling
1934,1934-07-23,1,"I, CLAUDIUS",Robert Graves
1934,1934-07-23,2,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-07-23,3,ANTHONY ADVERSE,Hervey Allen
1934,1934-07-23,4,THE PROVINCIAL LADY IN AMERICA,E. M. Delafield
1934,1934-07-23,5,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-07-23,6,RIVER SUPREME,Alice Tisdale Hobart
1934,1934-07-23,7,YEARS ARE SO LONG,Josephine Lawrence
1934,1934-07-23,8,RIVERS GLIDE ON,A. Hamilton Gibbs
1934,1934-07-30,1,ANTHONY ADVERSE,Hervey Allen
1934,1934-07-30,2,"I, CLAUDIUS",Robert Graves
1934,1934-07-30,3,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-07-30,4,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-07-30,5,THE PROVINCIAL LADY IN AMERICA,E. M. Delafield
1934,1934-07-30,6,SO RED THE ROSE,Stark Young
1934,1934-07-30,7,THE ROAD TO NOWHERE,Maurice Walsh
1934,1934-07-30,8,RIVER SUPREME,Alice Tisdale Hobart
1934,1934-08-06,1,SO RED THE ROSE,Stark Young
1934,1934-08-06,2,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-08-06,3,"I, CLAUDIUS",Robert Graves
1934,1934-08-06,4,ANTHONY ADVERSE,Hervey Allen
1934,1934-08-06,5,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-08-06,6,RIVERS GLIDE ON,A. Hamilton Gibbs
1934,1934-08-06,7,THE ROAD TO NOWHERE,Maurice Walsh
1934,1934-08-06,8,YEARS ARE SO LONG,Josephine Lawrence
1934,1934-08-13,1,SO RED THE ROSE,Stark Young
1934,1934-08-13,2,"I, CLAUDIUS",Robert Graves
1934,1934-08-13,3,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-08-13,4,ANTHONY ADVERSE,Hervey Allen
1934,1934-08-13,6,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-08-13,7,YEARS ARE SO LONG,Josephine Lawrence
1934,1934-08-13,8,THE ROAD TO NOWHERE,Maurice Walsh
1934,1934-08-20,1,SO RED THE ROSE,Stark Young
1934,1934-08-20,2,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-08-20,3,"I, CLAUDIUS",Robert Graves
1934,1934-08-20,5,ANTHONY ADVERSE,Hervey Allen
1934,1934-08-20,6,THE ROAD TO NOWHERE,Maurice Walsh
1934,1934-08-20,7,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-08-20,8,THE BALLIOIS,Alec Waugh
1934,1934-08-27,1,SO RED THE ROSE,Stark Young
1934,1934-08-27,2,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-08-27,3,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-08-27,6,APPOINTMENT IN SAMARRA,John O'Hara
1934,1934-08-27,7,"I, CLAUDIUS",Robert Graves
1934,1934-08-27,8,ANTHONY ADVERSE,Hervey Allen
1934,1934-09-03,1,SO RED THE ROSE,Stark Young
1934,1934-09-03,2,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-09-03,3,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-09-03,4,ANTHONY ADVERSE,Hervey Allen
1934,1934-09-03,5,APPOINTMENT IN SAMARRA,John O'Hara
1934,1934-09-03,6,DUSK AT THE GROVE,Samuel Rogers
1934,1934-09-03,7,THE PEEL TRAIT,Joseph C. Lincoln
1934,1934-09-10,1,SO RED THE ROSE,Stark Young
1934,1934-09-10,2,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-09-10,3,DUSK AT THE GROVE,Samuel Rogers
1934,1934-09-10,4,ANTHONY ADVERSE,Hervey Allen
1934,1934-09-10,5,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-09-10,6,LIGHTSHIP,Archie Binns
1934,1934-09-10,7,THE PEEL TRAIT,Joseph C. Lincoln
1934,1934-09-10,8,CAPTAIN NICHOLAS,Hugh Walpole
1934,1934-09-17,1,SO RED THE ROSE,Stark Young
1934,1934-09-17,2,CAPTAIN NICHOLAS,Hugh Walpole
1934,1934-09-17,3,DUSK AT THE GROVE,Samuel Rogers
1934,1934-09-17,4,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-09-17,5,ANTHONY ADVERSE,Hervey Allen
1934,1934-09-17,6,THE STRANGE BOARDERS AT PALACE CRESCENT,E. Phillips Oppenheim
1934,1934-09-17,7,APPOINTMENT IN SAMARRA,John O'Hara
1934,1934-09-17,8,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-09-24,1,SO RED THE ROSE,Stark Young
1934,1934-09-24,2,CAPTAIN NICHOLAS,Hugh Walpole
1934,1934-09-24,3,LIGHTSHIP,Archie Binns
1934,1934-09-24,4,ANTHONY ADVERSE,Hervey Allen
1934,1934-09-24,5,APPOINTMENT IN SAMARRA,John O'Hara
1934,1934-09-24,6,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-09-24,7,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-09-24,8,THE STRANGE BOARDERS AT PALACE CRESCENT,E. Phillips Oppenheim
1934,1934-10-01,1,SO RED THE ROSE,Stark Young
1934,1934-10-01,2,CAPTAIN NICHOLAS,Hugh Walpole
1934,1934-10-01,3,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-10-01,4,LIGHTSHIP,Archie Binns
1934,1934-10-01,5,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-10-01,6,THE STRANGE BOARDERS AT PALACE CRESCENT,E. Phillips Oppenheim
1934,1934-10-01,7,APPOINTMENT IN SAMARRA,John O'Hara
1934,1934-10-08,1,SO RED THE ROSE,Stark Young
1934,1934-10-08,2,LUST FOR LIFE,Irving Stone
1934,1934-10-08,3,THE CASINO MURDER CASE,S. S. Van Dine
1934,1934-10-08,4,MARY PETERS,Mary Ellen Chase
1934,1934-10-08,5,ANTHONY ADVERSE,Hervey Allen
1934,1934-10-08,6,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-10-08,7,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-10-08,8,FULL FLAVOUR,Doris Leslie
1934,1934-10-15,1,SO RED THE ROSE,Stark Young
1934,1934-10-15,2,LUST FOR LIFE,Irving Stone
1934,1934-10-15,3,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-10-15,4,MARY PETERS,Mary Ellen Chase
1934,1934-10-15,5,THE CASINO MURDER CASE,S. S. Van Dine
1934,1934-10-15,6,THE FOLKS,Ruth Suckow
1934,1934-10-15,7,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-10-15,8,APPOINTMENT IN SAMARRA,John O'Hara
1934,1934-10-22,1,SO RED THE ROSE,Stark Young
1934,1934-10-22,2,MARY PETERS,Mary Ellen Chase
1934,1934-10-22,3,LUST FOR LIFE,Irving Stone
1934,1934-10-22,4,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-10-22,5,LOST HORIZON,James Hilton
1934,1934-10-22,6,THE CASINO MURDER CASE,S. S. Van Dine
1934,1934-10-22,7,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-10-22,8,APPOINTMENT IN SAMARRA,John O'Hara
1934,1934-10-29,1,SO RED THE ROSE,Stark Young
1934,1934-10-29,2,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-10-29,3,LOST HORIZON,James Hilton
1934,1934-10-29,4,LUST FOR LIFE,Irving Stone
1934,1934-10-29,5,MARY PETERS,Mary Ellen Chase
1934,1934-10-29,6,THE DARING YOUNG MAN ON THE FLYING TRAPEZE,William Saroyan
1934,1934-10-29,7,BRINKLEY MANOR,P. G. Wodehouse
1934,1934-10-29,8,THE CASINO MURDER CASE,S. S. Van Dine
1934,1934-11-05,1,SO RED THE ROSE,Stark Young
1934,1934-11-05,2,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-11-05,3,MARY PETERS,Mary Ellen Chase
1934,1934-11-05,4,LOST HORIZON,James Hilton
1934,1934-11-05,5,LUST FOR LIFE,Irving Stone
1934,1934-11-05,6,WHEN YELLOW LEAVES,Ethel Boileau
1934,1934-11-05,7,FEBRUARY HILL,Victoria Lincoln
1934,1934-11-05,8,ANTHONY ADVERSE,Hervey Allen
1934,1934-11-12,1,SO RED THE ROSE,Stark Young
1934,1934-11-12,2,PITCAIRN'S ISLAND,Charles Nordloff and James Norman Hall
1934,1934-11-12,3,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-11-12,4,LOST HORIZON,James Hilton
1934,1934-11-12,5,LUST FOR LIFE,Irving Stone
1934,1934-11-12,6,MARY PETERS,Mary Ellen Chase
1934,1934-11-12,7,ANTHONY ADVERSE,Hervey Allen
1934,1934-11-12,8,LAMB IN HIS BOSOM,Caroline Miller
1934,1934-11-19,1,SO RED THE ROSE,Stark Young
1934,1934-11-19,2,PITCAIRN'S ISLAND,Charles Nordloff and James Norman Hall
1934,1934-11-19,3,LOST HORIZON,James Hilton
1934,1934-11-19,4,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-11-19,5,LUST FOR LIFE,Irving Stone
1934,1934-11-19,6,CAPTAIN CAUTION,Kenneth Roberts
1934,1934-11-19,7,ANTHONY ADVERSE,Hervey Allen
1934,1934-11-19,8,MARY PETERS,Mary Ellen Chase
1934,1934-11-26,1,SO RED THE ROSE,Stark Young
1934,1934-11-26,2,LOST HORIZON,James Hilton
1934,1934-11-26,3,PITCAIRN'S ISLAND,Charles Nordloff and James Norman Hall
1934,1934-11-26,4,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-11-26,5,LUST FOR LIFE,Irving Stone
1934,1934-11-26,6,CAPTAIN CAUTION,Kenneth Roberts
1934,1934-11-26,7,MARY PETERS,Mary Ellen Chase
1934,1934-11-26,8,FEBRUARY HILL,Victoria Lincoln
1934,1934-12-03,1,LOST HORIZON,James Hilton
1934,1934-12-03,2,PITCAIRN'S ISLAND,Charles Nordloff and James Norman Hall
1934,1934-12-03,3,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-12-03,4,SO RED THE ROSE,Stark Young
1934,1934-12-03,5,LUST FOR LIFE,Irving Stone
1934,1934-12-03,6,THE JASMINE FARM,"""Elizabeth."
1934,1934-12-03,7,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1934,1934-12-03,8,CAPTAIN CAUTION,Kenneth Roberts
1934,1934-12-10,1,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1934,1934-12-10,2,LOST HORIZON,James Hilton
1934,1934-12-10,3,SO RED THE ROSE,Stark Young
1934,1934-12-10,4,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-12-10,5,PITCAIRN'S ISLAND,Charles Nordloff and James Norman Hall
1934,1934-12-10,6,CAPTAIN CAUTION,Kenneth Roberts
1934,1934-12-10,7,LUST FOR LIFE,Irving Stone
1934,1934-12-10,8,THE JASMINE FARM,"""Elizabeth."
1934,1934-12-17,1,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1934,1934-12-17,2,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-12-17,3,LOST HORIZON,James Hilton
1934,1934-12-17,4,SO RED THE ROSE,Stark Young
1934,1934-12-17,5,CAPTAIN CAUTION,Kenneth Roberts
1934,1934-12-17,6,THE JASMINE FARM,"""Elizabeth."
1934,1934-12-17,7,PITCAIRN'S ISLAND,Charles Nordloff and James Norman Hall
1934,1934-12-17,8,FEBRUARY HILL,Victoria Lincoln
1934,1934-12-24,1,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1934,1934-12-24,2,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-12-24,3,LOST HORIZON,James Hilton
1934,1934-12-24,4,SO RED THE ROSE,Stark Young
1934,1934-12-24,5,ANTHONY ADVERSE,Hervey Allen
1934,1934-12-24,6,CAPTAIN CAUTION,Kenneth Roberts
1934,1934-12-24,7,LITTLE ORVIE,Booth Tarkington
1934,1934-12-24,8,FEBRUARY HILL,Victoria Lincoln
1934,1934-12-31,1,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1934,1934-12-31,2,"GOOD-BYE, MR. CHIPS",James Hilton
1934,1934-12-31,3,LOST HORIZON,James Hilton
1934,1934-12-31,4,SO RED THE ROSE,Stark Young
1934,1934-12-31,5,THE JASMINE FARM,"""Elizabeth."
1934,1934-12-31,6,LUST FOR LIFE,Irving Stone
1934,1934-12-31,7,FEBRUARY HILL,Victoria Lincoln
1935,1935-01-07,1,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-01-07,2,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-01-07,3,SO RED THE ROSE,Stark Young
1935,1935-01-07,4,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-01-07,5,THE GLORIOUS POOL,Thorne Smith
1935,1935-01-07,6,LOST HORIZON,James Hilton
1935,1935-01-07,7,THE JASMINE FARM,"""Elizabeth."
1935,1935-01-07,8,FEBRUARY HILL,Victoria Lincoln
1935,1935-01-14,1,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-01-14,2,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-01-14,3,THE SPY PARAMOUNT,E. Phillips Oppenheim
1935,1935-01-14,4,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-01-14,5,THE GLORIOUS POOL,Thorne Smith
1935,1935-01-14,6,FEBRUARY HILL,Victoria Lincoln
1935,1935-01-14,7,VIA MALA,John Knittel
1935,1935-01-14,8,SO RED THE ROSE,Stark Young
1935,1935-01-21,1,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-01-21,2,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-01-21,3,THE SPY PARAMOUNT,E. Phillips Oppenheim
1935,1935-01-21,4,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-01-21,5,MEMORY OF LOVE,Bessie Breuer
1935,1935-01-21,6,OUTWARD BOUND,Edouard Piesson
1935,1935-01-21,7,LOST HORIZON,James Hilton
1935,1935-01-21,8,AMERICAN FAMILY,Faith Baldwin
1935,1935-01-28,1,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-01-28,2,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-01-28,3,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-01-28,4,THE SPY PARAMOUNT,E. Phillips Oppenheim
1935,1935-01-28,5,LOST HORIZON,James Hilton
1935,1935-01-28,6,FEBRUARY HILL,Victoria Lincoln
1935,1935-01-28,7,MEMORY OF LOVE,Bessie Breuer
1935,1935-01-28,8,A HOUSE DIVIDED,Pearl S. Buck
1935,1935-02-04,1,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-02-04,2,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-02-04,3,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-02-04,4,A HOUSE DIVIDED,Pearl S. Buck
1935,1935-02-04,5,ANOTHER CAESAR,Alfred Neumann
1935,1935-02-04,6,THE SPY PARAMOUNT,E. Phillips Oppenheim
1935,1935-02-04,7,MEMORY OF LOVE,Bessie Breuer
1935,1935-02-04,8,FEBRUARY HILL,Victoria Lincoln
1935,1935-02-11,1,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-02-11,2,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-02-11,3,ANOTHER CAESAR,Alfred Neumann
1935,1935-02-11,4,A HOUSE DIVIDED,Pearl S. Buck
1935,1935-02-11,5,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-02-11,6,FEBRUARY HILL,Victoria Lincoln
1935,1935-02-11,7,LOST HORIZON,James Hilton
1935,1935-02-11,8,MEMORY OF LOVE,Bessie Breuer
1935,1935-02-18,1,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-02-18,2,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-02-18,3,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-02-18,4,ROAD OF AGES,Robert Nathan
1935,1935-02-18,5,ANOTHER CAESAR,Alfred Neumann
1935,1935-02-18,6,LOST HORIZON,James Hilton
1935,1935-02-18,7,A HOUSE DIVIDED,Pearl S. Buck
1935,1935-02-18,8,FEBRUARY HILL,Victoria Lincoln
1935,1935-02-25,1,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-02-25,2,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-02-25,3,LOST HORIZON,James Hilton
1935,1935-02-25,4,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-02-25,5,SO RED THE ROSE,Stark Young
1935,1935-02-25,6,ANOTHER CAESAR,Alfred Neumann
1935,1935-02-25,7,A HOUSE DIVIDED,Pearl S. Buck
1935,1935-02-25,8,FEBRUARY HILL,Victoria Lincoln
1935,1935-03-04,1,COME AND GET IT,Edna Ferber
1935,1935-03-04,2,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-03-04,3,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-03-04,4,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-03-04,5,ROAD OF AGES,Robert Nathan
1935,1935-03-04,6,SO RED THE ROSE,Stark Young
1935,1935-03-04,7,LOST HORIZON,James Hilton
1935,1935-03-04,8,A HOUSE DIVIDED,Pearl S. Buck
1935,1935-03-11,1,COME AND GET IT,Edna Ferber
1935,1935-03-11,2,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-03-11,3,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-03-11,4,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-03-11,5,A HOUSE DIVIDED,Pearl S. Buck
1935,1935-03-11,6,ROAD OF AGES,Robert Nathan
1935,1935-03-11,7,FOLLOW THE FURIES,Eleanor Carroll Chilton
1935,1935-03-11,8,LOST HORIZON,James Hilton
1935,1935-03-18,1,OF TIME AND THE RIVER,Thomas Wolfe
1935,1935-03-18,2,COME AND GET IT,Edna Ferber
1935,1935-03-18,3,THE FORTY DAYS OF MUSA DAGH,Franz Werfel
1935,1935-03-18,4,"GOOD-BYE, MR. CHIPS",James Hilton
1935,1935-03-18,5,GREEN LIGHT,Lloyd C. Douglas
1935,1935-03-18,6,HEAVEN'S MY DESTINATION,Thornton Wilder
1935,1935-03-18,7,LOST HORIZON,James Hilton
1935,1935-03-18,8,A MAN CALLED CERVANTES,Bruno Frank
1935,1935-03-25,1,OF TIME AND THE RIVER,Thomas Wolfe
1935,1935-03-25,2,COME AND GET IT,Edna Ferber
